tic,toi,cps,ra,dec,tmag,vmag,jmag,smass,sradius,t_eff,evol,ast_det,d,ruwe,rv,rv_err,rot_per,rot_amp,vsini,rhk,shk,per,per_err,epoch,t14,rp,sinc,mp,sig_id,significance,kexp,n_rv,template,h,counts,texpmin,twithoverheads,nobs,ttothr,hexp,priority,pipeline,disp,public_comments,tks_comments,vetting,ao_vet,hires_prv,apf_prv,prv_plan,hires_next_run_notes,nobs_goal_keck,min_cadence_keck,exp_keck,texp_keck,n_shots_keck,n_visits_night_keck,nobs_goal_apf,min_cadence_apf,exp_apf,texp_apf,n_shots_apf,n_visits_night_apf,hires_complete,apf_complete
50712784,1912.01,WASP-161,126.337848,-11.500986000000,10.56,11.08,10.09,1.29,1.59,6410,MS,0.050,343,1.00,37.44,1.19,,,,,,5.40542,0.00282,1492.28099,4.71,10.43,895.1,76.9,1,10.0,23.66,,,,,,,,,,,qlp,KP,,"dV=1.8 sep=16"" SE, dV=5.2 sep=20"" SW",known planet,n/a,,,,,,,,,,,,,,,,,,
386259537,1932.01,WASP-169,127.387300,-12.944770000000,11.33,12.17,10.80,1.17,2.21,6158,SG,0.050,627,1.07,69.00,1.01,,,,,,5.61264,0.00110,1521.88582,6.24,16.54,1489.9,40929.1,1,46.0,13263.66,,,,,,,,,,,qlp,KP,,"dV=5.4 sep=6.7"" E, dV=2.9 sep=32"" N, dV=0.6 sep=35"" N",known planet,n/a,,,,,,,,,,,,,,,,,,
176685457,1935.01,NGTS-9,141.920671,-19.347655000000,12.27,12.87,11.71,1.21,1.38,6245,MS,0.050,609,1.06,38.79,2.67,,,,,,4.43526,0.00096,1518.94088,2.38,11.81,822.9,317.8,1,22.0,108.94,,,,,,,,,,,qlp,KP,,"4 stars dV<7 12""<sep<20""",known planet,n/a,,,,,,,,,,,,,,,,,,
178289267,1936.01,HATS-57,60.948336,-19.056757000000,11.71,12.33,11.07,0.99,0.97,5593,MS,0.050,279,1.12,-0.50,0.90,,,,,,2.35069,0.00008,1413.16293,2.45,13.23,698.4,317.8,1,173.0,153.88,,,,,,,,,,,qlp,KP,,"dV=6.4 sep=14"" W",known planet,n/a,,,,,,,,,,,,,,,,,,
349088467,1987.01,T001987,185.331948,-14.062198000000,9.62,10.15,9.03,1.04,2.33,5807,SG,0.050,273,0.90,,,,,,,,2.58673,0.00024,1571.87936,1.44,11.51,3950.9,317.8,1,26.0,143.86,,,,,,,,,,,qlp,APC,,"dV=8.8,sep=21'' NE; dV =6.4,sep=52''SW",failed,n/a,,,"Recon spectrum: equal-mag SB2. SpecMatch fails, but clear in spectral & SB2 plots. No SG1 followup yet, but we should drop this target. (At best, candidate would have been just one more moderately-bright hot Jupiter).",,,,,,,,,,,,,,,
138294130,2012.01,HAT-P-4,229.991336,36.229649000000,10.65,11.12,10.10,1.10,1.60,5981,SG,0.050,320,0.98,-1.47,0.00,,,,,,3.05653,0.00011,1955.91712,4.24,16.01,1620.9,39450.5,1,84.4,16312.69,,,,,,,,,,,spoc,KP,HAT-P-4 b,,known planet,n/a,,,,,,,,,,,,,,,,,,
188589164,2013.01,GJ3929,239.578325,35.406744000000,10.27,12.68,8.69,0.31,0.33,3352,MS,0.050,16,1.08,,,,,,,,2.61628,0.00011,1956.39632,1.13,1.19,19.2,1.8,1,14.4,1.85,,,,,,,,,,,spoc,PC,low SNR; potential L1,"OoT=4.3sig=12"" in S25 but OoT=1.4sig in S24, clear field",passed,passed,,,,,,,,,,,,,,,,,,
219508169,2016.02,T002016,246.797521,42.687472000000,10.41,11.16,9.67,0.88,0.84,5175,MS,0.050,116,0.90,-26.45,0.29,,,,,,2.45897,0.00016,1957.74860,1.96,3.00,387.2,9.3,2,12.8,4.79,,,,,,,,,,,spoc,PC,possible multi; other signal being held for more data,clear field,passed,n/a,,,Slowly rotating main sequence star. Active! R'hk = 4.64. Otherwise passes vetting.,,,,,,,,,,,,,,,
357501308,2018.01,HIP74981,229.838138,29.206174000000,8.96,10.25,7.84,0.66,0.62,4219,MS,0.050,28,0.97,-25.62,0.00,,,,,,7.43712,0.00116,1958.25420,2.70,2.45,26.1,6.6,1,14.2,2.83,,,,,,,,,,,spoc,PC,potential L1 candidate; possible multi as other transit like signals in LC,"dV = 8 at 22.9"", TIC offset 3.13 sigma. Possible multi",do observe,n/a,,,,,,,,,,,,,,,,,,
159781361,2019.01,T002019,234.431684,48.955406000000,9.61,10.26,8.96,0.99,1.80,5588,SG,0.050,198,1.06,-22.06,0.29,,,,,,15.34745,0.00558,1958.28759,7.15,6.34,195.2,33.0,1,15.7,8.58,,,,,,,,,,,spoc,PC,,"dV=9.1,sep=34''NW",passed,n/a,,,"subgiant, low vsini (3km/s), no signs of SB2. No SG1 followup yet. Candidate radius is a bit suspicious (Rp=6 Re) and star is a tad faint (V=10), but a few RVs should be enough to easily test this candidate.",,,,125,500,,,,,,,,,,
39903405,2020.01,147506,245.151491,41.048086000000,8.27,8.72,7.80,1.29,1.70,6413,MS,0.050,128,1.01,-20.36,0.35,,,,,,5.63343,0.00004,1956.23802,4.25,13.47,968.3,317.8,1,146.8,96.39,,,,,,,,,,,spoc,KP,HAT-P-2 b,"was SPOC, clear field",known planet,n/a,,,,,,,,,,,,,,,,,,
236312126,2021.01,XO-1,240.549360,28.169561000000,10.55,11.25,9.94,1.02,0.92,5729,MS,0.050,164,1.09,1.87,0.00,,,,,,3.94142,0.00006,1956.52296,2.96,14.14,337.2,317.8,1,136.0,126.73,,,,,,,,,,,spoc,KP,XO-1 b,,known planet,n/a,,,,,,,,,,,,,,,,,,
16884216,2023.01,T002023,232.863124,33.902033000000,8.50,9.37,7.68,0.82,0.70,4958,MS,0.050,37,1.04,-29.82,0.29,,,,,,11.19005,0.00496,1964.12857,2.97,1.81,31.3,3.9,1,7.3,1.28,,,,,,,,,,,spoc,PC,possibly a single at 1982; possible multi; low snr ~7 from spoc-s24,"dV=11.1,sep=27''W",passed,n/a,,,"Slowly rotating main sequence star. Active! R'hk = -4.614, otherwise passes vetting",,,,,,,,,,,,,,,
255930614,2024.01,149026,247.623410,38.347309000000,7.63,8.15,7.12,1.14,1.46,6084,MS,0.050,76,0.96,-18.11,0.00,,,,,,2.87593,0.00002,1957.55361,3.20,8.59,1533.7,55.3,1,209.5,22.78,,,,,,,,,,,spoc,KP,HD 149026 b,"was SPOC, clear field",known planet,n/a,,,,,,,,,,,,,,,,,,
394050135,2025.01,T002025,282.795167,82.245434000000,10.95,11.60,10.38,1.12,1.48,6042,SG,0.050,336,0.86,1.96,0.54,,,,,,8.87202,0.00003,1690.29062,3.64,13.18,344.6,317.8,1,134.0,90.87,,,,,,,,,,,qlp,VPC+?,,"dV=9.4,sep=15''N",passed,n/a,,,Slightly high Vsini + 4 km/s. Slightly evolved: logg = 4.41. Passes vetting.,,,,,,,,,,,,,,,
407059875,2026.01,T002026,5.470038,66.168170000000,10.58,11.38,9.81,0.84,0.77,5050,MS,0.050,108,0.95,-18.62,0.58,,,,,,7.19240,0.00027,1768.29024,2.73,2.39,72.8,6.3,1,10.0,2.34,,,,,,,,,,,qlp,PC,potential L1 candidate,"odd-even a little suspicious, SNR low; dV=6.4,sep=23.7NW;dV=5.1,sep=25''SE",passed,n/a,,,Slowly rotating main sequence star.,,,,,,,,,,,,,,,
335996558,2027.01,T002027,333.331858,62.857380000000,10.50,10.98,9.92,1.18,1.28,6168,MS,0.050,238,1.49,,,,,,,,1.46329,0.00002,1739.50775,2.43,3.83,3013.8,14.1,1,24.0,7.11,,,,,,,,,,,qlp,NEB,Possibly in the Neptune desert!,"crowde field; dV=8.3,sep=8.41''W;dV=9.6,sep=8.9''S",failed,n/a,,,"No SB2. Logg = 4.16, making this slightly evolved.",,,,,,,,,,,,,,,
237071229,2039.01,T002039,307.022907,61.871496000000,10.47,11.10,9.91,1.24,1.48,6308,MS,0.050,276,0.87,-10.85,0.29,,,,,,11.24886,0.00026,1717.60141,2.99,6.00,277.4,30.1,1,16.0,7.44,,,,,,,,,,,qlp,PC,crowded; check neighbors,"dV=8.1,sep=6.72''SE; dV=9.5,sep=19.3SE",passed,n/a,,,"Modest Vsini (4 km/s), slightly evolved logg=4.1",,,,,,,,,,,,,,,
427730490,2040.01,T002040,352.274121,71.506364000000,10.84,11.49,10.06,0.83,0.92,5019,MS,0.050,145,0.90,-19.02,0.42,,,,,,3.86085,0.00001,1767.42998,2.64,12.00,236.0,317.8,1,220.0,146.22,,,,,,,,,,,qlp,VPC,,"high SNR transits, but not v-shaped. dV=9.2,sep=5.8''W; dV=8.8,sep=10.2E",passed,n/a,,,"Passes vetting. No SB2, slowly rotating, high metallicity star. Rp = 12 Re.",,,,,,,,,,,,,,,
347013211,2045.01,T002045,1.119139,54.934463000000,10.78,11.30,10.18,1.16,1.72,6126,SG,0.050,367,1.11,-7.48,2.74,,,,,,9.07788,0.00012,1774.66777,6.21,14.08,469.5,317.8,1,60.0,88.40,,,,,,,,,,,qlp,VPC,shoulder before ingress and after egress; odd/even in qlp,"odd-even is 6 sigma, but transits look legitimate. Possible second planet? dV=6.2,sep=19.7''W; dV=6.2,sep=17.8S",passed,n/a,,,Vsini = 7 km/s. Not a good precise RV target.,,,,60,900,,,,,,,,,,
468574941,2046.01,T002046,16.184842,74.331348000000,11.00,11.55,10.42,1.14,1.24,6081,MS,0.050,290,1.12,,,,,,,,1.49720,0.00000,1792.39519,2.81,17.53,2650.1,43718.3,1,204.0,22406.03,,,,,,,,,,,qlp,VPC+,,"matches TIC468574950, dV=8.1,sep=12''SE;dV=8.5,sep=11.5''E",do observe,n/a,,,TRES recon notes suggest Vsini ~10 km/s,,,,,,,,,,,,,,,
115524421,2064.01,WASP-148,254.130645,44.302647000000,11.59,12.04,10.94,0.95,0.94,5455,MS,0.050,246,1.03,-4.03,0.72,,,,,,8.80512,0.00071,1961.12375,3.03,9.58,105.0,66.6,1,41.0,21.34,,,,,,,,,,,qlp,KP,WASP-148 b,,known planet,n/a,,,,,,,,,,,,,,,,,,
356710041,2065.01,111605,192.577205,26.159524000000,9.00,9.65,8.40,1.02,2.76,5701,SG,0.050,234,1.19,7.20,4.47,,,,,,,,1932.29083,12.44,10.96,352.5,83.6,1,21.9,,,,,,,,,,,,spoc,STPC,Rp ~ 15 Re,"Single transit, CTOI to TOI; dV=5.3,sep=22''SE",passed,n/a,,yes,,,,,250,600,1,1,,,,,,,,
198360694,2071.01,T002071,256.601193,57.661100000000,11.04,11.54,10.43,1.06,1.00,5873,MS,0.050,231,0.84,-13.06,0.43,,,,,,5.67395,0.00007,1683.69573,2.85,2.79,266.0,8.2,1,13.1,2.82,,,,,,,,,,,spoc,PC,L1 candidate,clear field,do observe,n/a,,,,,,,,,,,,,,,,,,
23814735,2075.01,T002075,210.044480,38.705773000000,11.13,12.39,9.98,0.64,0.67,4065,MS,0.050,74,1.07,,,,,,,,4.79831,9.60E-05,1740.24678,2.02,2.32,47.5,6.0,1,8.8,3.05,,,,,,,,,,,spoc,PC,potential L1 candidate; low snr,"clear field (dV=5.8 sep=71""), even transits a bit noisy but look ok",passed,n/a,,,,,,,,,,,,,,,,,,
27491137,2076.01,T002076,217.392678,39.790429000000,8.37,9.14,7.61,0.87,0.77,5163,MS,0.050,42,1.00,-13.19,0.21,,,,,,10.35575,0.00016,1743.71992,3.41,2.79,48.2,8.2,1,13.2,2.64,,,,,,,,,,,spoc,PC,possible multi,"dV=7.6 sep=47"" SW. very big looking single transit ~1748.5 BJD",passed,n/a,,yes,,,,,250,500,1,1,,,,,,,,
230075227,2077.01,T002077,244.376994,68.894514000000,9.78,10.34,9.11,0.91,0.85,5284,MS,0.050,92,1.03,12.64,0.41,,,,,,6.11558,0.00006,1684.68690,2.12,1.81,124.4,3.9,1,8.2,1.47,,,,,,,,,,,spoc,PC,check neighbor,"dV=7.8 sep=18"" NW. low SNR but looks ok. Note that ""planet 1"" in DV reports has P=158d and looks like it's not real",passed,n/a,group consensus: transit is not convincing,,,,,,,,,,,,,,,,,
159244568,2078.01,T002078,227.178797,82.447213000000,11.04,12.03,10.29,0.90,0.80,5244,MS,0.050,151,0.97,-13.07,0.88,,,,,,6.27725,0.00043,1820.24959,1.53,2.64,105.5,7.5,1,7.4,2.78,,,,,,,,,,,spoc,PC,potential L1 candidate; low snr; crowded field,"dV=3.6 sep=14"" SW, dV=0.8 sep=39"" NE. low SNR",passed,n/a,,,,,,,,,,,,,,,,,,
367739494,2080.01,T002080,250.383449,80.045601000000,11.45,12.35,10.59,0.79,0.72,4868,MS,0.050,141,1.12,-11.51,0.80,,,,,,63.58625,0.00136,1689.52799,3.93,3.35,3.2,11.2,1,11.1,2.09,,,,,,,,,,,spoc,PC,The period could be 2 times (127 d) or 3 times (190 days) as much; even transits more convincing than odd. Interesting target potentially in the habitable zone.,clear field. odd transits look kind of rough but #3 seems to coincide w/ momentum dump which could be diluting it. even transit definitely looks real. Will be reobserved. ,do observe,n/a,,,,,,,,,,,,,,,,,,
441765914,2088.01,T002088,261.375229,75.882288000000,10.88,11.64,10.05,0.80,0.83,4902,MS,0.050,126,0.85,,,,,,,,124.72520,0.00303,1769.61357,7.13,3.94,1.7,14.7,1,17.5,2.18,,,,,,,,,,,spoc,PC,critical L1 candidate; first transit somewhat close to momentum dump,"dV=5.7 sep=16"" SE, dV=4.7 sep=19"" N. Both transits look good. Apparent habitable-zone Neptune??",passed,n/a,,,,,,,90,1200,1,1,,,,,,,,
393965778,2092.01,T002092,212.546897,45.563995000000,10.64,11.30,10.00,0.96,1.05,5469,MS,0.050,177,0.89,-21.52,1.19,,,,,,4.30304,8.30E-05,1740.67816,2.32,3.29,341.3,10.8,1,9.3,4.39,,,,,,,,,,,spoc,PC,L1 candidate; snr 9.9; several fainter nearby stars,"dT=7.7 sep=1.3"", dV=9.8 sep=34.9"" W, SNR = 9.9",passed,n/a,,,,,,,,,,,,,,,,,,
279982557,2097.01,T002097,297.394087,66.293900000000,11.67,12.39,10.88,0.90,0.79,5264,MS,0.050,198,1.16,,,,,,,,1.78902,0.00004,1712.39302,1.92,1.71,556.2,3.6,1,9.2,2.02,,,,,,,,,,,spoc,PNEB,low SNR potential L1 candidate; crowded field - check nearby stars,"dV=7.2 sep=6.9"" S, dV=8.0 sep=8.3"" SE, dV=7 sep=18.3"" S, SNR=8.6, OoT=2.7 sigma sep=15.8"" S towards neighbors, needs SG1",passed,n/a,,,,,,,,,,,,,,,,,,
219436394,2100.01,T002100,205.594366,76.647967000000,10.87,11.43,10.22,0.97,0.85,5535,MS,0.050,164,0.89,17.27,0.48,,,,,,23.65749,0.00070,1706.66077,2.30,3.04,23.6,9.5,1,8.4,2.15,,,,,,,,,,,spoc,PC,potential L1 candidate; low SNR,"dV=2 sep=49.9"" SW, dV=1.3 sep=98.6"" N, SNR = 9.2",passed,n/a,,,,,,,,,,,,,,,,,,
165527918,2101.01,T002101,266.133619,54.091135000000,10.64,11.21,10.03,1.00,1.00,5619,MS,0.050,178,0.91,-15.55,0.28,,,,,,9.07519,0.00016,1690.42476,3.60,2.55,123.2,7.0,1,11.5,2.16,,,,,,,,,,,spoc,PC,potential L1 candidate,"dV=10.1, sep=11.7""SW, dV=5 sep=53.6"" W, SNR=11.7",passed,n/a,,,,,,,,,,,,,,,,,,
289590465,2102.01,T002102,253.442913,65.294116000000,11.41,12.23,10.69,0.91,0.81,5292,MS,0.050,184,0.77,2.09,0.88,,,,,,6.70605,0.00014,1687.58262,1.84,2.14,101.0,5.2,1,8.5,1.89,,,,,,,,,,,spoc,CPC,potential L1 candidate; low SNR,"dV=3.9 sep=17.3"" N, dV=2.4 sep=36.4"" S, dV=4.3 sep=58"" W, SNR = 8.2, low SNR but otherwise looks ok",passed,n/a,,,,,,,,,,,,,,,,,,
160491359,2103.01,T002103,239.018068,73.073854000000,10.34,11.27,9.50,0.80,0.80,4884,MS,0.050,96,1.04,-54.27,0.34,,,,,,2.66226,0.00004,1684.10061,1.90,1.32,268.1,2.3,1,9.1,1.24,,,,,,,,,,,spoc,PC,potential L1 candidate; low SNR,"SNR=9.0; dV=6.5, sep=10.1'' SW; dV=7.1, sep=23'' W",do observe,n/a,,,,,,,,,,,,,,,,,,
367630162,2104.01,T002104,151.615396,83.088409000000,10.06,10.84,9.25,0.80,0.72,4907,MS,0.050,77,1.02,-7.27,0.46,,,,,,3.27234,0.00004,1683.64856,1.69,1.51,169.9,2.9,1,10.0,1.45,,,,,,,,,,,spoc,PC,potential L1 candidate,"dV=8.8, sep=33.8'' E",do observe,n/a,,,,,,,,,,,,,,,,,,
367630162,2104.02,T002104,151.615396,83.088409000000,10.06,10.84,9.25,0.80,0.72,4907,MS,0.050,77,1.02,-7.27,0.46,,,,,,5.90444,0.00011,1688.45374,2.80,1.58,77.4,3.1,2,8.1,1.28,,,,,,,,,,,spoc,PC,low MES,"dV=8.8, sep=33.8'' E",do observe,n/a,,,,,,,,,,,,,,,,,,
156199502,2105.01,HIP58868,181.073879,83.437653000000,9.86,10.88,8.99,0.76,0.82,4718,MS,0.050,73,1.21,-24.41,0.30,,,,,,15.91519,0.00023,1690.16321,1.20,2.32,23.5,6.0,1,8.7,1.83,,,,,,,,,,,spoc,PC,potential L1 candidate; low SNR; check neighbors,"dT=4.8, sep=5.8'' E",do observe,n/a,,,,,,,,,,,,,,,,,,
394029948,2110.01,T002110,282.229040,78.568858000000,9.70,10.21,9.15,1.14,1.39,6073,MS,0.050,182,0.90,2.67,0.46,,,,,,32.76639,0.00245,1687.55509,6.09,3.40,54.2,11.5,1,9.0,2.11,,,,,,,,,,,qlp,PC,potential L1 candidate,"SNR=9.1, clear field",passed,n/a,,,,,,,,,,,,,,,,,,
9828416,2114.01,T002114,261.096435,33.205086000000,9.83,10.27,9.35,1.28,2.10,6382,MS,0.050,318,1.13,-20.59,0.62,,,,,,6.21075,0.00078,1986.27270,4.35,14.99,1269.7,317.8,1,68.0,93.80,,,,,,,,,,,qlp,PC,,clear field,passed,n/a,Hot Teff=6250K and high vsini=11.1 km/s,,,,,,60,500,,,,,,,,,,
17416749,2118.01,HIP79105,242.201042,35.691251000000,8.64,9.11,8.12,1.28,2.13,6398,MS,0.050,187,1.88,6.77,1.67,,,,,,2.34483,0.00033,1956.56894,1.42,4.47,4833.3,18.2,1,11.0,7.44,,,,,,,,,,,qlp,PC,Active star but clear and phased signal; some depth-aperture correlation; 2 stars in pixel,"slight depth-aperture correlation, dT=6.2 sep=5.3"" E",failed,n/a,,,,,,,250,500,1,1,,,,,,,,
105840719,2123.01,T002123,243.941051,17.024018000000,9.54,10.24,8.85,0.95,0.84,5432,MS,0.050,86,1.03,-26.64,0.46,,,,,,10.31619,0.00260,1990.81287,3.84,4.34,66.9,17.4,1,15.8,5.28,,,,,,,,,,,spoc,VPC,Highly variable star with PC,"only 2 transits, Prot=6d, dT=6.3 sep=5.4"" E",passed,n/a,,,,,,,,,,,,,,,,,,
116242971,2125.01,WASP-86,267.640491,36.570223000000,10.12,10.59,9.63,1.26,2.16,6350,MS,0.050,368,1.00,-23.03,0.56,,,,,,5.03140,0.00013,1985.61883,5.65,17.32,1771.3,43123.3,1,72.2,13794.70,,,,,,,,,,,spoc,KP,KELT-12 b,"dT=6.2 sep=5.3"" E",known planet,n/a,,,,,,,,,,,,,,,,,,
116264089,2126.01,TRES-3,268.029244,37.546177000000,11.72,12.36,11.02,0.96,0.82,5489,MS,0.050,231,1.02,10.84,1.47,,,,,,1.30618,0.00001,1984.83961,1.39,14.16,1028.0,317.8,1,188.8,190.79,,,,,,,,,,,spoc,KP,TRES-3b,"dV=6.2 sep=18"" SE, dV=5.2 sep=19"" NW, dV=1.5 sep=43"" SW",known planet,n/a,,,,,,,,,,,,,,,,,,
21744120,2127.01,HAT-P-18,256.346448,33.012483000000,11.73,12.60,10.82,0.77,0.74,4790,MS,0.050,161,1.04,,,,,,,,5.50807,0.00007,1983.74499,2.64,11.87,82.4,317.8,1,113.0,136.63,,,,,,,,,,,spoc,KP,HAT-P-18 b,"dT=6.6 sep=3.3"" S",known planet,n/a,,,,,,,,,,,,,,,,,,
21832928,2128.01,155060,256.982623,32.105484000000,6.68,7.22,6.12,1.10,1.13,5991,MS,0.050,37,0.99,-10.54,0.00,,,,,,16.34191,0.00218,1987.26673,4.55,2.16,86.4,5.3,1,12.8,1.26,,,,,,,,,,,spoc,PC,Potential L1 around bright star,"only 2 transits, MES=7.8, dT=3.2 sep=6.0"" SW",passed,n/a,,,,,,,250,500,1,1,,,,,,,,
320798691,2130.01,HAT-P-31,271.537708,26.426664000000,11.03,11.67,10.42,1.15,1.47,6115,MS,0.050,344,1.09,-3.24,0.44,,,,,,5.00547,0.00047,2010.82674,5.05,14.61,748.7,35557.0,1,40.0,12088.35,,,,,,,,,,,spoc,KP,HAT-P-31 b,clear field,known planet,n/a,,,,,,,,,,,,,,,,,,
27848472,2131.01,WASP-3,278.631773,35.661525000000,10.11,10.63,9.60,1.26,1.36,6352,MS,0.050,231,1.00,-5.67,0.00,,,,,,1.84689,2.70E-05,2012.10818,2.70,16.43,2671.4,40615.7,1,181.6,18136.26,,,,,,,,,,,spoc,KP,WASP-3 b,"dV=3.4 sep=18"" SW, dV=2.9 sep=29"" W",known planet,n/a,,,,,,,,,,,,,,,,,,
358516596,2132.01,KELT-8,283.305518,24.127383000000,10.20,10.85,9.59,1.02,1.39,5703,SG,0.050,198,1.01,-34.28,0.25,,,,,,3.24396,0.00013,2011.59773,3.19,17.67,985.8,44108.7,1,45.0,18852.99,,,,,,,,,,,spoc,KP,KELT-8 b,"dV=1.3 sep=9.4"" SW",known planet,n/a,,,,,,,,,,,,,,,,,,
39200363,2133.01,T002133,261.243922,32.798120000000,10.86,12.01,9.76,0.65,0.72,4175,MS,0.050,75,1.12,,,,,,,,3.82718,0.00052,1985.87846,2.28,2.72,81.3,7.9,1,9.3,4.28,,,,,,,,,,,spoc,PC,Neighbors need to be cleared by SG1; low SNR,"MES=7.8, dV=3.7 sep=12"" NW, dV=0.2 sep=47"" W",do observe,n/a,,,,,,,,,,,,,,,,,,
75878355,2134.01,T002134,271.935200,39.074146000000,7.79,8.93,6.78,0.69,0.77,4406,MS,0.050,23,1.06,-20.96,0.26,,,,,,9.22928,0.00063,2010.68928,2.97,3.31,34.6,10.9,1,27.8,4.27,,,,,,,,,,,spoc,PC,,"only 3 transits, dV=5.3 sep=29"" S",do observe,n/a,,,,,,,,,,,,,,,,,,
76419763,2135.01,HAT-P-5,274.405470,36.621436000000,11.40,11.95,10.84,1.05,1.13,5833,MS,0.050,303,0.93,7.58,0.00,,,,,,2.78857,0.00010,2012.85443,2.92,14.83,852.7,36176.2,1,93.7,15899.04,,,,,,,,,,,spoc,KP,HAT-P-5 b,clear field,known planet,n/a,,,,,,,,,,,,,,,,,,
23059280,2137.01,T002137,274.143862,34.173051000000,12.22,13.01,11.36,0.80,0.87,4882,MS,0.050,245,0.96,,,,,,,,14.15027,0.00121,2011.02864,3.75,19.34,34.5,48890.7,1,52.1,15036.36,,,,,,,,,,,spoc,VPC,Large planet candidate; possibly EB,"only 2 transits, dV=6.6 sep=5.2"" W, dV=4.2 sep=11"" E, dV=2.4 sep=30"" N",do observe,n/a,,,,,,,,,,,,,,,,,,
399860444,2140.01,TrES-2,286.808491,49.316414000000,10.85,11.25,10.23,1.06,1.02,5854,MS,0.050,215,0.90,-0.37,0.00,,,,,,2.47058,5.90E-05,2012.51055,1.78,13.49,819.6,317.8,1,106.5,144.88,,,,,,,,,,,spoc,KP,TrES-2 b,"dV=7.0 sep=10"" NW",known planet,n/a,,,,,,,,,,,,,,,,,,
287256467,2141.01,T002141,258.762109,18.340768000000,8.90,9.46,8.27,1.01,0.94,5674,MS,0.050,78,0.95,-19.45,0.44,,,,,,18.25895,0.00252,1992.50528,4.18,3.30,44.5,10.9,1,17.4,2.62,,,,,,,,,,,spoc,PC,Both transits close to momentum dumps; potentially systematic feature,"only 2 transits, clear field",do observe,n/a,,,,,,,,,,,,,,,,,,
428988981,2144.01,T002144,350.251399,79.441448000000,9.91,10.50,9.27,0.95,0.88,5452,MS,0.050,106,1.00,-10.67,0.52,,,,,,37.34121,0.00115,1791.63189,5.55,2.50,13.1,6.8,1,10.0,1.35,,,,,,,,,,,spoc,PC,previously a single transit but now has a period,"single transit, dV=5.4 sep=14"" SW, dV=6.9 sep=14"" SE, dV=4.7 sep=23"" E. Offset towards star in SW but low significance. ",do observe,n/a,,,,,,,,,,,,,,,,,,
88992642,2145.01,HIP86040,263.758112,40.695057000000,8.56,9.07,8.02,1.19,2.78,6202,SG,0.050,225,1.04,-20.83,0.63,,,,,,10.26077,0.00098,2013.28082,7.46,13.26,1070.0,317.8,1,22.3,83.24,,,,,,,,,,,spoc,VPC?,weak centroid offset,"dV=9.9 sep=17""SW, clear field. originally qlp but extremely clean transits",passed,n/a,,,,,,,125,500,,,,,,,,,,
341630071,2147.01,T002147,155.642303,83.083717000000,10.70,11.10,10.13,1.15,1.34,6115,MS,0.050,282,0.98,-28.25,0.72,,,,,,26.20459,0.00034,1708.20104,5.89,11.35,68.5,317.8,1,53.0,62.34,,,,,,,,,,,qlp,VPC-,,"dT=5.6 sep=1.7""SW, otherwise clear field. qlp target, very clean transit.",do observe,n/a,,,,,,,,,,,,,,,,,,
23389848,2151.01,T002151,275.117959,30.855806000000,10.14,10.75,9.45,1.01,1.95,5660,SG,0.050,278,1.15,-70.64,5.35,,,,,,15.64643,0.00220,2014.36854,7.75,16.52,233.2,317.8,1,43.0,81.22,,,,,,,,,,,qlp,EB,possibly EB with primary transit in data gap; Gaia RV error = 5 km/s,clear field. transits look clean to me but TOI comments suggest possible EB,failed,n/a,,,,,,,,,,,,,,,,,,
461591646,2155.01,T002155,5.799278,84.452844000000,10.99,11.73,10.42,1.17,1.74,6144,SG,0.050,416,0.97,-4.93,3.72,,,,,,3.72466,2.00E-05,1792.85098,3.19,11.52,1580.4,82.6,1,75.0,30.70,,,,,,,,,,,qlp,VPC,,"dV=4.0 sep=14"" NW",passed,n/a,,,,,,,,,,,,,,,,,,
270515566,2159.01,T002159,264.454111,47.230247000000,10.86,11.80,10.21,1.05,1.41,5844,SG,0.050,294,0.93,-38.56,2.78,,,,,,10.05136,0.00056,1992.02456,6.33,15.75,241.6,38715.6,1,86.0,11104.41,,,,,,,,,,,qlp,APC,,clear field,do observe,n/a,,,,,,,,,,,,,,,,,,
154741689,2170.01,T002170,164.310543,89.086977000000,10.47,11.00,9.92,1.11,1.12,6018,MS,0.050,206,0.94,-24.28,0.60,,,,,,9.27688,0.00057,1817.66445,3.33,2.99,183.7,9.2,1,10.0,2.61,,,,,,,,,,,qlp,PC,Possible depth-aperture correlation,"small aperture-depth correlation, clear field",do observe,n/a,,,,,,,,,,,,,,,,,,
159815224,2174.01,T002174,268.824210,40.167502000000,10.58,10.87,9.93,1.13,1.33,6069,MS,0.050,262,1.03,-39.17,0.65,,,,,,2.96041,0.00040,1984.46899,2.03,4.76,1221.3,20.3,1,12.0,8.31,,,,,,,,,,,qlp,PC,2 stars in pixel,"dV=3.1 sep=3.2"" NE",do observe,n/a,,,,,,,,,,,,,,,,,,
298663873,2180.01,238894,277.943713,56.650852000000,8.57,9.16,7.97,1.03,1.63,5739,SG,0.050,117,1.01,-21.26,0.13,,,,,,,,1830.79000,31.41,8.70,9.7,56.6,1,9.0,,,,,,,,,,,,qlp,STPC,4000 ppm single transit; CTOI from Planet Hunters,"single transit, dV=5.3 sep=10"" NE",do observe,passed,,,,,,,,,,,,,,,,,,
